Id,year,month,day,precip,tmax,tmin,basin_cfs,runoff (same in datafile),delta_e
415,2003,11,19,0,50.1,28,0.990789,1.9,0.909211
416,2003,11,20,0,58.8,34.5,0.989741,1.9,0.910259
417,2003,11,21,0,57.6,34,0.989284,1.9,0.910716
418,2003,11,22,0.45,41,12.3,0.987065,2.1,1.112935
419,2003,11,23,0,25.4,1.7,0.984984,1.8,0.815016
420,2003,11,24,0,35.5,9.2,0.983546,1.8,0.816454
421,2003,11,25,0,43.2,18.3,0.982115,1.8,0.817885
422,2003,11,26,0,37.3,19.9,0.980692,1.8,0.819308
423,2003,11,27,0.02,36.3,12.4,0.979277,1.9,0.920723
424,2003,11,28,0,34.4,14.4,0.977869,1.9,0.922131
425,2003,11,29,0,51.4,28.4,0.976469,2,1.023531
426,2003,11,30,0,54.2,33.8,0.975083,1.9,0.924917
427,2003,12,1,0,49.1,31.3,0.97369,1.8,0.82631
428,2003,12,2,0,50.8,30.6,0.972311,1.8,0.827689
429,2003,12,3,0,46.6,28,0.970939,1.8,0.829061
430,2003,12,4,0,50.2,27.2,0.969574,1.8,0.830426
431,2003,12,5,0.04,46.9,28.7,0.992772,1.8,0.807228
432,2003,12,6,0,49.3,31.7,0.966948,1.8,0.833052
433,2003,12,7,0,51.1,36,0.965598,1.7,0.734402
434,2003,12,8,0.07,46,23.5,0.981258,1.7,0.718742
435,2003,12,9,0,33.8,12.7,0.96298,1.7,0.73702
436,2003,12,10,0,41.6,22.3,0.961647,1.7,0.738353
437,2003,12,11,0,38.1,20,0.960325,1.7,0.739675
438,2003,12,12,0,36.4,17.5,0.959031,1.7,0.740969
439,2003,12,13,0.02,44.1,18.7,0.978632,1.7,0.721368
440,2003,12,14,0.01,39.1,30.3,0.956446,1.6,0.643554
441,2003,12,15,0.09,35.4,15,0.95513,1.6,0.64487
442,2003,12,16,0,31.8,11.2,0.953829,1.6,0.646171
443,2003,12,17,0,40.9,13.5,0.952535,1.6,0.647465
444,2003,12,18,0,48,23.8,0.95125,1.6,0.64875
445,2003,12,19,0.16,45,26.9,0.949975,1.6,0.650025
446,2003,12,20,0,54.1,30.4,1.009047,1.8,0.790953
447,2003,12,21,0.13,47,27,0.947593,1.6,0.652407
448,2003,12,22,0,38.7,19.7,0.946328,1.6,0.653672
449,2003,12,23,0,37.3,22.7,0.945069,1.6,0.654931
450,2003,12,24,0,44.5,23.7,0.943817,1.6,0.656183
451,2003,12,25,0.21,39.7,26.7,0.943159,1.8,0.856841
452,2003,12,26,1.15,30.2,24.1,0.941333,1.7,0.758667
453,2003,12,27,0.11,25.1,3.9,0.940099,1.6,0.659901
454,2003,12,28,0,26,5.6,0.938872,1.6,0.661128
455,2003,12,29,0.01,34.2,14.4,0.937651,1.6,0.662349
456,2003,12,30,0,36.1,21.4,0.936436,1.7,0.763564
457,2003,12,31,0,38.2,20.8,0.935227,1.7,0.764773
458,2004,1,1,0,35.7,24.2,0.934023,1.6,0.665977
459,2004,1,2,0,35.2,23.5,0.932826,1.6,0.667174
460,2004,1,3,0.02,32.5,18.5,0.931633,1.5,0.568367
461,2004,1,4,0,25.6,-0.3,0.930448,1.5,0.569552
462,2004,1,5,0,23.6,2.1,0.929266,1.5,0.570734
463,2004,1,6,0,22.4,5.3,0.928092,1.4,0.471908
464,2004,1,7,0,31.1,13.8,0.926922,1.4,0.473078
465,2004,1,8,0,40.1,21.4,0.925756,1.4,0.474244
466,2004,1,9,0,44,22.5,0.924597,1.4,0.475403
467,2004,1,10,0,44.6,24.4,0.923444,1.5,0.576556
468,2004,1,11,0,50.4,23.6,0.922295,1.5,0.577705
469,2004,1,12,0,46.6,22.7,0.921153,1.6,0.678847
470,2004,1,13,0,43.8,23.5,0.920014,1.5,0.579986
471,2004,1,14,0,43.7,22.6,0.918881,1.5,0.581119
472,2004,1,15,0,42.6,20.5,0.917753,1.5,0.582247
473,2004,1,16,0,38.4,19.7,0.91663,1.5,0.58337
474,2004,1,17,0,32.3,15.4,0.915511,1.5,0.584489
475,2004,1,18,0,34,15.1,0.914399,1.5,0.585601
476,2004,1,19,0,34.2,17.6,0.913289,1.5,0.586711
477,2004,1,20,0,32.9,22.1,0.912186,1.5,0.587814
478,2004,1,21,0,26,12.7,0.91109,1.5,0.58891
479,2004,1,22,0,29.4,11.8,0.909994,1.5,0.590006
480,2004,1,23,0,33.6,10.4,0.908904,1.6,0.691096
481,2004,1,24,0,42.1,21.2,0.907819,1.6,0.692181
482,2004,1,25,0.23,41.5,19.5,0.921918,1.6,0.678082
483,2004,1,26,0,27.5,5.7,0.9057,1.6,0.6943
484,2004,1,27,0,33.9,16.6,0.904626,1.6,0.695374
485,2004,1,28,0,41.2,15.2,0.903556,1.7,0.796444
486,2004,1,29,0,41.8,21.3,0.902491,1.7,0.797509
487,2004,1,30,0,43.5,26.3,0.901434,1.7,0.798566
488,2004,1,31,0.58,47.6,19.4,0.951986,1.6,0.648014
489,2004,2,1,0,27.6,3.8,0.899501,1.5,0.600499
490,2004,2,2,0,34.9,9.7,0.898448,1.2,0.301552
491,2004,2,3,0.06,32.5,21.5,0.897393,1.2,0.302607
492,2004,2,4,0.09,28.8,21.4,0.896346,1.2,0.303654
493,2004,2,5,0,35,20.8,0.895303,1.2,0.304697
494,2004,2,6,0,29.8,8.1,0.894268,1.2,0.305732
495,2004,2,7,0,39.9,14.2,0.893237,1.2,0.306763
496,2004,2,8,0,35.2,15.2,0.892209,1.2,0.307791
497,2004,2,9,0.03,28.1,12.3,0.891188,1.2,0.308812
498,2004,2,10,0.03,23.5,11.7,0.890166,1.3,0.409834
499,2004,2,11,0,31.5,8.1,0.889151,1.3,0.410849
500,2004,2,12,0,29,3.4,0.888142,1.3,0.411858
501,2004,2,13,0,31.9,7.5,0.887137,1.3,0.412863
502,2004,2,14,0,36.1,13.7,0.886137,1.3,0.413863
503,2004,2,15,0,39.9,16.3,0.88514,1.3,0.41486
504,2004,2,16,0,43.4,21,0.884148,1.3,0.415852
505,2004,2,17,0,45.9,23.9,0.883161,1.4,0.516839
506,2004,2,18,0,55.8,34.8,0.88972,1.2,0.31028
507,2004,2,19,0.02,47.5,28.6,0.881593,1.1,0.218407
508,2004,2,20,0,40.6,19,0.880273,1,0.119727
509,2004,2,21,0.01,33.4,21.7,0.879298,1.1,0.220702
510,2004,2,22,0.13,33.3,24.2,0.878328,1.1,0.221672
511,2004,2,23,0.18,34,26.3,0.878401,1.2,0.321599
512,2004,2,24,0.28,36.1,26.4,0.877174,1.2,0.322826
513,2004,2,25,0,42.8,23.7,0.875447,1.2,0.324553
514,2004,2,26,0.04,40.2,29.7,0.90601,1.2,0.29399
515,2004,2,27,0.19,36.7,24.8,0.877149,1.3,0.422851
516,2004,2,28,0.84,31.2,24,0.872675,1.2,0.327325
517,2004,2,29,0,33.6,19.5,0.871727,1.2,0.328273
518,2004,3,1,0,38,12.3,0.870784,1.1,0.229216
519,2004,3,2,0.08,33,17.9,0.869844,1.1,0.230156
520,2004,3,3,0.02,34,21.2,0.868909,1.1,0.231091
521,2004,3,4,0,42.9,19.5,0.867979,1,0.132021
522,2004,3,5,0.03,34.7,21.3,0.867448,1.1,0.232552
523,2004,3,6,0,42.4,25.7,0.866129,1.1,0.233871
524,2004,3,7,0,51.3,24.3,0.865228,1.1,0.234772
525,2004,3,8,0,48.6,24,0.864293,1.1,0.235707
526,2004,3,9,0,55,30.6,0.865684,1.1,0.234316
527,2004,3,10,0,60.8,31.9,0.871449,1.2,0.328551
528,2004,3,11,0,49.5,26.5,0.862,1.1,0.238
529,2004,3,12,0,51.8,28.5,0.862015,1.2,0.337985
530,2004,3,13,0,57.1,30.3,0.86479,1.2,0.33521
531,2004,3,14,0,56.2,29.3,0.862287,1.3,0.437713
532,2004,3,15,0,63.4,30.9,0.871147,1.3,0.428853
533,2004,3,16,0,59.5,32.5,0.870702,1.3,0.429298
534,2004,3,17,0,58.1,31.8,0.866594,1.3,0.433406
535,2004,3,18,0,65.9,37.4,0.972528,1.3,0.327472
536,2004,3,19,0,69.5,41.7,1.184067,1.4,0.215933
537,2004,3,20,0,67.6,41.8,1.371691,1.4,0.028309
538,2004,3,21,0,69.2,41.9,1.598989,1.5,-0.098989
539,2004,3,22,0,72.7,45.2,1.917756,1.5,-0.417756
540,2004,3,23,0,69.5,47,2.180544,1.5,-0.680544
541,2004,3,24,0,69,41.3,2.366828,1.5,-0.866828
542,2004,3,25,0,66.1,38.3,2.497513,1.5,-0.997513
543,2004,3,26,0.02,63.4,37.5,3.135113,1.5,-1.635113
544,2004,3,27,0.08,50.8,26.4,2.577245,1.3,-1.277245
545,2004,3,28,0,48.8,28,2.360908,1.3,-1.060908
546,2004,3,29,0,50.3,26.4,2.277194,1.2,-1.077194
547,2004,3,30,0,60.5,32.5,2.221355,1.2,-1.021355
548,2004,3,31,0,68.1,41.5,2.314061,1.3,-1.014061
549,2004,4,1,0,65.5,45.9,2.438357,1.5,-0.938357
550,2004,4,2,0.5,48.7,32.6,4.52881,1.9,-2.62881
551,2004,4,3,0.52,48.6,32.9,3.629414,2.5,-1.129414
552,2004,4,4,0.08,53.1,32.9,3.841349,2.1,-1.741349
553,2004,4,5,0,58.2,36.7,3.231009,2,-1.231009
554,2004,4,6,0,59.7,34.2,3.259367,2.1,-1.159367
555,2004,4,7,0.11,62.9,37.2,5.392356,2.2,-3.192356
556,2004,4,8,0.08,53.8,37.3,5.449639,2.2,-3.249639
557,2004,4,9,0,53.4,33.2,4.294218,2.1,-2.194218
558,2004,4,10,0,57.3,29.9,3.989796,2,-1.989796
559,2004,4,11,0,45.6,28.6,3.697938,1.9,-1.797938
560,2004,4,12,0,54.6,32.6,3.457943,1.8,-1.657943
561,2004,4,13,0,63,38,3.431921,1.8,-1.631921
562,2004,4,14,0,62.8,35.5,3.416194,1.9,-1.516194
563,2004,4,15,0,58.5,39.2,3.301419,1.9,-1.401419
564,2004,4,16,0,55.9,39.4,3.261721,1.8,-1.461721
565,2004,4,17,0,56.8,40.7,3.062213,1.8,-1.262213
566,2004,4,18,0.07,52.5,31.5,3.041661,1.9,-1.141661
567,2004,4,19,0,48.2,32.6,2.755525,1.8,-0.955525
568,2004,4,20,0,46.5,31.6,2.623233,1.7,-0.923233
569,2004,4,21,0,55.4,34.5,2.571133,1.7,-0.871133
570,2004,4,22,0.04,51.3,28.9,2.401971,1.7,-0.701971
571,2004,4,23,0.06,47.9,30.5,2.434276,1.7,-0.734276
572,2004,4,24,0,53.5,30.4,2.200055,1.6,-0.600055
573,2004,4,25,0,62.2,33.1,2.460582,1.6,-0.860582
574,2004,4,26,0,62,33.1,2.422117,1.8,-0.622117
575,2004,4,27,0,67,40.3,2.661174,2.1,-0.561174
576,2004,4,28,0,72.8,46.6,2.948695,2.6,-0.348695
577,2004,4,29,0,66.8,24,2.672639,2.9,0.227361
578,2004,4,30,0.05,44.3,28.2,2.458753,2.9,0.441247
579,2004,5,1,0,58.7,29,2.83515,3,0.16485
580,2004,5,2,0,67.2,40.5,3.179894,3.5,0.320106
581,2004,5,3,0,71.4,45.6,3.506657,4.2,0.693343
582,2004,5,4,0,80.1,51.4,4.196232,5.1,0.903768
583,2004,5,5,0,78.8,58,4.692419,6.8,2.107581
584,2004,5,6,0,74.5,50.6,4.63599,7,2.36401
585,2004,5,7,0,72.8,44.4,4.766396,7.3,2.533604
586,2004,5,8,0,71.9,46,5.015559,7.7,2.684441
587,2004,5,9,0,75.7,45.9,5.318227,8,2.681773
588,2004,5,10,0,72.8,47.7,5.403655,8.2,2.796345
589,2004,5,11,0,71.1,34.6,5.425465,8.2,2.774535
590,2004,5,12,0.07,51.3,31.6,6.198061,8.2,2.001939
591,2004,5,13,0.02,51.3,30.6,5.516567,8,2.483433
592,2004,5,14,0,60.4,31.7,5.945051,7.8,1.854949
593,2004,5,15,0,69.3,38.5,6.236442,7.6,1.363558
594,2004,5,16,0,70,42.4,6.612961,7.5,0.887039
595,2004,5,17,0,69.5,44.2,6.736457,7.5,0.763543
596,2004,5,18,0,69.8,44.3,6.840367,7.7,0.859633
597,2004,5,19,0,66.4,42.1,6.719287,8,1.280713
598,2004,5,20,0,67,40,7.04443,8.1,1.05557
599,2004,5,21,0,68.1,41.4,7.156824,8.2,1.043176
600,2004,5,22,0,64,40.4,7.090334,8.5,1.409666
601,2004,5,23,0,64.2,38.9,7.12636,8.4,1.27364
602,2004,5,24,0,64.9,35.9,7.373529,8.7,1.326471
603,2004,5,25,0.03,56.7,35.3,7.601398,8.8,1.198602
604,2004,5,26,0.05,54.5,35.4,7.800897,8.6,0.799103
605,2004,5,27,0,68.1,40.8,8.190076,8.7,0.509924
606,2004,5,28,0,72.7,47.4,8.042988,8.6,0.557012
607,2004,5,29,0.1,67.1,40.1,10.092504,8.8,-1.292504
608,2004,5,30,0,57.9,33.7,8.758891,8.6,-0.158891
609,2004,5,31,0,68,31.8,8.7169,8.4,-0.3169
610,2004,6,1,0,74.7,45.6,8.398985,8.8,0.401015
611,2004,6,2,0,77.4,49.1,8.320325,9.1,0.779675
612,2004,6,3,0,81.8,53.6,8.238488,9.5,1.261512
613,2004,6,4,0,86,55.7,8.126673,11,2.873327
614,2004,6,5,0,84.9,58.3,7.983658,9.9,1.916342
615,2004,6,6,0,87.5,59.1,7.846193,9.7,1.853807
616,2004,6,7,0,85.5,57.3,7.693692,9.6,1.906308
617,2004,6,8,0,82.4,56.7,7.555836,8.5,0.944164
618,2004,6,9,0,78.9,55.9,7.41092,7.9,0.48908
619,2004,6,10,0.02,64.9,41.9,7.790196,8.9,1.109804
620,2004,6,11,0.01,60.6,39.9,7.357745,8.6,1.242255
621,2004,6,12,0,69.5,44,7.274161,8.4,1.125839
622,2004,6,13,0,76.9,50.1,7.111733,8,0.888267
623,2004,6,14,0,84,53.9,6.924134,7.5,0.575866
624,2004,6,15,0,83,53.4,6.69298,7.3,0.60702
625,2004,6,16,0.01,75.8,51.2,7.055375,7,-0.055375
626,2004,6,17,0.33,73,50.6,12.559677,7.1,-5.459677
627,2004,6,18,0.68,66.1,43.9,12.247485,6.7,-5.547485
628,2004,6,19,0,72.2,47.2,9.104386,6.5,-2.604386
629,2004,6,20,0,78.6,51.7,8.815741,6.2,-2.615741
630,2004,6,21,0,80,50.2,8.271267,6.1,-2.171267
631,2004,6,22,0,70,47.7,7.785091,6.1,-1.685091
632,2004,6,23,0,76.6,48.7,7.438289,5.8,-1.638289
633,2004,6,24,0,78.7,56.4,7.57358,6.1,-1.47358
634,2004,6,25,0,81.9,55.7,6.855739,6.7,-0.155739
635,2004,6,26,0.01,81.5,54.8,6.491466,6.8,0.308534
636,2004,6,27,0.02,79.4,53.8,6.812399,7.4,0.587601
637,2004,6,28,0.01,78.8,53.7,6.132363,7.7,1.567637
638,2004,6,29,0.03,76.9,51.3,6.232039,8.1,1.867961
639,2004,6,30,0,75.2,51.7,5.709707,8.2,2.490293
640,2004,7,1,0,79.1,55.1,5.413749,8,2.586251
641,2004,7,2,0,78,55.6,5.140198,8,2.859802
642,2004,7,3,0,78.3,51.8,4.905677,8,3.094323
643,2004,7,4,0,79.1,51.7,4.685992,7.8,3.114008
644,2004,7,5,0,80.2,54,4.47055,7.7,3.22945
645,2004,7,6,0.04,77.8,56.6,4.704111,7.7,2.995889
646,2004,7,7,0,85,59.1,4.172447,7.6,3.427553
647,2004,7,8,0,86.2,59.5,3.952245,7.5,3.547755
648,2004,7,9,0,84.5,59.4,3.759484,7.4,3.640516
649,2004,7,10,0,83,62.3,3.584684,7.2,3.615316
650,2004,7,11,0,83.5,61.9,3.414253,7.3,3.885747
651,2004,7,12,0,85.6,61.4,3.26019,7.1,3.83981
652,2004,7,13,0,88.9,63.9,3.111614,7,3.888386
653,2004,7,14,0,88,66.4,2.960941,7.1,4.139059
654,2004,7,15,0.11,84.6,58.7,3.70279,7.4,3.69721
655,2004,7,16,0.41,80.3,57.6,6.065432,7.2,1.134568
656,2004,7,17,0.03,77.6,58.2,3.27344,6.9,3.62656
657,2004,7,18,0.08,77.9,58.1,3.448275,6.6,3.151725
658,2004,7,19,0,82.6,57.3,2.780249,6.7,3.919751
659,2004,7,20,0.16,81.5,55.2,5.253061,6.7,1.446939
660,2004,7,21,0.05,84,54.2,3.493647,6.7,3.206353
661,2004,7,22,0,84.1,57.5,2.766947,7.3,4.533053
662,2004,7,23,0.05,80.9,58.3,3.076692,6.6,3.523308
663,2004,7,24,0.1,82.1,56.5,3.881796,6.2,2.318204
664,2004,7,25,0.02,84.6,59.8,2.800482,6.1,3.299518
665,2004,7,26,0,82.9,59.6,2.548936,5.9,3.351064
666,2004,7,27,0.02,84.8,57.4,2.500527,5.8,3.299473
667,2004,7,28,0.03,80.6,56.3,2.535745,5.6,3.064255
668,2004,7,29,0,83.7,59.5,2.311062,5.8,3.488938
669,2004,7,30,0,86.9,63.2,2.225874,6.2,3.974126
670,2004,7,31,0,85.3,64.9,2.144001,5.6,3.455999
671,2004,8,1,0,85.7,62,2.069775,5,2.930225
672,2004,8,2,0.09,76.9,55.5,3.347929,5.2,1.852071
673,2004,8,3,0.18,77.8,52.5,4.250872,4.9,0.649128
674,2004,8,4,0,81.9,56.7,2.050384,4.9,2.849616
675,2004,8,5,0,83.2,59.9,1.991293,5.1,3.108707
676,2004,8,6,0,82.3,59.2,1.939089,4.9,2.960911
677,2004,8,7,0,81.7,57.5,1.890638,4.9,3.009362
678,2004,8,8,0,85.6,56.4,1.846758,4.9,3.053242
679,2004,8,9,0,87.1,58.1,1.793875,4.7,2.906125
680,2004,8,10,0,88.5,60.9,1.741003,4.7,2.958997
681,2004,8,11,0,89.3,61.1,1.692325,4.6,2.907675
682,2004,8,12,0,88.6,63.8,1.64932,4.6,2.95068
683,2004,8,13,0,88.1,62.4,1.608607,4.5,2.891393
684,2004,8,14,0,86.8,60.7,1.571595,4,2.428405
685,2004,8,15,0.08,81.7,56.3,1.762886,4,2.237114
686,2004,8,16,0.02,75.4,55.4,1.526414,3.7,2.173586
687,2004,8,17,0.15,73.9,50.3,2.386698,3.8,1.413302
688,2004,8,18,0.09,69.3,49.7,1.867183,4.1,2.232817
689,2004,8,19,0,71.1,50.9,1.490757,4.2,2.709243
690,2004,8,20,0.14,73.2,50.8,2.906058,4.1,1.193942
691,2004,8,21,0.16,74.4,51.3,3.218052,4.1,0.881948
692,2004,8,22,0.01,75.8,52.5,1.589075,3.9,2.310925
693,2004,8,23,0,76.8,53.6,1.467072,4,2.532928
694,2004,8,24,0.1,67.8,49.4,2.66172,3.8,1.13828
695,2004,8,25,0,70.7,49.5,1.446156,3.7,2.253844
696,2004,8,26,0,77.4,50.9,1.482771,3.7,2.217229
697,2004,8,27,0,69.7,44.4,1.400511,3.6,2.199489
698,2004,8,28,0,65.3,42.8,1.383892,3.5,2.116108
699,2004,8,29,0,74.2,43.8,1.366051,3.3,1.933949
700,2004,8,30,0,79.9,52.7,1.3478,3.3,1.9522
701,2004,8,31,0,80.4,56.6,1.323503,3.2,1.876497
702,2004,9,1,0,84.7,59.5,1.302202,3.1,1.797798
703,2004,9,2,0,87.1,60,1.27546,3.1,1.82454
704,2004,9,3,0.18,82,46.7,2.685496,3.7,1.014504
705,2004,9,4,0.42,47.5,34.1,15.693102,3.3,-12.393102
706,2004,9,5,0.08,55.5,35.1,2.185999,3.3,1.114001
707,2004,9,6,0,69.8,45.4,2.137846,3.1,0.962154
708,2004,9,7,0,75.4,50.9,2.05464,3,0.94536
709,2004,9,8,0,80.3,52.7,1.964296,3,1.035704
710,2004,9,9,0,82.1,55.4,1.875804,3,1.124196
711,2004,9,10,0,81.8,54,1.795336,3,1.204664
712,2004,9,11,0,79.6,51.8,1.730237,3,1.269763
713,2004,9,12,0.01,82.4,55,1.792208,3,1.207792
714,2004,9,13,0,77.9,51.1,1.619067,2.9,1.280933
715,2004,9,14,0,77.3,45.5,1.57635,2.8,1.22365
716,2004,9,15,0,62.8,39.9,1.535045,2.8,1.264955
717,2004,9,16,0,69.5,41.3,1.514482,2.7,1.185518
718,2004,9,17,0,77.7,51.7,1.485883,2.7,1.214117
719,2004,9,18,0,77.6,55.4,1.444507,2.7,1.255493
720,2004,9,19,0,72.4,48.9,1.410652,2.8,1.389348
721,2004,9,20,0.01,60.7,38.5,1.379066,2.9,1.520934
722,2004,9,21,0,50.2,32,1.368339,2.8,1.431661
723,2004,9,22,0.01,50.3,31.8,1.352726,2.8,1.447274
724,2004,9,23,0,58.9,33.1,1.338107,2.6,1.261893
725,2004,9,24,0,67.4,42.7,1.322789,2.5,1.177211
726,2004,9,25,0,71.8,46.6,1.306375,2.4,1.093625
727,2004,9,26,0,73.4,47.9,1.285572,2.4,1.114428
728,2004,9,27,0,78.1,51.5,1.266288,2.3,1.033712
729,2004,9,28,0,76.2,50.9,1.24807,2.4,1.15193
730,2004,9,29,0.27,67.7,41.4,2.895398,2.4,-0.495398
731,2004,9,30,0,58,38.6,1.285974,2.4,1.114026
732,2004,10,1,0,57.1,39,1.273474,2.4,1.126526
733,2004,10,2,0,61.8,42.1,1.292611,2.3,1.007389
734,2004,10,3,0,64.5,44,1.280705,2.3,1.019295
735,2004,10,4,0,66,44.7,1.26628,2.2,0.93372
736,2004,10,5,0,67.7,45,1.253163,2.2,0.946837
737,2004,10,6,0,65.3,43.6,1.232346,2.2,0.967654
738,2004,10,7,0,67.1,43.7,1.219637,2.3,1.080363
739,2004,10,8,0,72,45.2,1.206709,2.2,0.993291
740,2004,10,9,0,73.3,51.9,1.192752,2.2,1.007248
741,2004,10,10,0,70,46.5,1.179756,2.2,1.020244
742,2004,10,11,0,54.4,39.5,1.170381,2.2,1.029619
743,2004,10,12,0,54.9,38.7,1.164462,2.2,1.035538
744,2004,10,13,0,64.2,40.2,1.157241,2.2,1.042759
745,2004,10,14,0,59.5,36.2,1.148489,2.2,1.051511
746,2004,10,15,0,66.2,40.3,1.141771,2.1,0.958229
747,2004,10,16,0,71.9,44.4,1.133653,2.1,0.966347
748,2004,10,17,0,70.1,43,1.125025,2.1,0.974975
749,2004,10,18,0.02,54.9,40.4,1.118555,2.2,1.081445
750,2004,10,19,0.23,47.8,36.7,1.366389,2.3,0.933611
751,2004,10,20,1.05,49.4,37.5,1.756852,3.5,1.743148
752,2004,10,21,1.66,43.1,34.4,1.167755,2.4,1.232245
753,2004,10,22,0.24,40,32.8,1.121355,2.3,1.178645
754,2004,10,23,0,46.5,32,1.10179,2.2,1.09821
755,2004,10,24,0.03,49.5,34.1,1.099018,2.2,1.100982
756,2004,10,25,0.94,39.3,30.4,1.100822,2.4,1.299178
757,2004,10,26,0.23,39.2,30.7,1.110977,2.3,1.189023
758,2004,10,27,0.38,44.1,34.5,1.214809,2.6,1.385191
759,2004,10,28,0.22,40.5,29.8,1.178712,2.3,1.121288
760,2004,10,29,0,40.9,24.9,1.140215,2.2,1.059785
761,2004,10,30,0,44.6,24.7,1.12943,2.2,1.07057
762,2004,10,31,0,46.7,27.2,1.120478,2.1,0.979522
763,2004,11,1,0,41.5,19.7,1.113017,2.2,1.086983
764,2004,11,2,0,34.8,17.1,1.106774,2.4,1.293226
765,2004,11,3,0,49.6,24.4,1.101523,2.1,0.998477
766,2004,11,4,0,52.8,29.3,1.097079,2.1,1.002921
767,2004,11,5,0,47.5,29.6,1.093298,2,0.906702
768,2004,11,6,0,53.2,31.9,1.090057,2,0.909943
769,2004,11,7,0,57.7,33.6,1.087257,2.1,1.012743
770,2004,11,8,1.04,50.7,37.4,3.187326,3.5,0.312674
771,2004,11,9,0.16,42.3,29.9,2.326488,2.6,0.273512
772,2004,11,10,0,47.8,29.7,2.041691,2.4,0.358309
773,2004,11,11,0,47.6,31.6,1.902376,2.4,0.497624
774,2004,11,12,0.27,42.1,31.1,2.210672,2.3,0.089328
775,2004,11,13,0.03,38.7,29.6,1.897319,2.2,0.302681
776,2004,11,14,0.02,38,29.6,1.879885,2.2,0.320115
777,2004,11,15,0,40.2,27.7,1.731279,2.2,0.468721
778,2004,11,16,0,46.3,27.1,1.63569,2.2,0.56431
779,2004,11,17,0,47.7,29.6,1.552736,2.1,0.547264
780,2004,11,18,0,50.3,29.6,1.479746,2.1,0.620254
781,2004,11,19,0,47.5,28.8,1.416077,2.2,0.783923
782,2004,11,20,0,34.7,20.8,1.361726,2.3,0.938274
783,2004,11,21,0.17,25.5,19.2,1.315682,2.3,0.984318
784,2004,11,22,0,28.7,19.6,1.276348,2.2,0.923652
785,2004,11,23,0,42.5,20.2,1.243082,2,0.756918
786,2004,11,24,0,36.9,22.4,1.215131,2.2,0.984869
787,2004,11,25,0,42.6,22.6,1.191475,2,0.808525
788,2004,11,26,0,52.5,27.8,1.171648,2,0.828352
789,2004,11,27,0.02,40.8,26.5,1.176695,2.1,0.923305
790,2004,11,28,0.45,33.2,16.7,1.150201,2,0.849799
791,2004,11,29,0,22.8,10.5,1.137481,2,0.862519
792,2004,11,30,0,24.1,5.1,1.127015,2,0.872985
793,2004,12,1,0,33.4,7.6,1.11837,1.9,0.78163
794,2004,12,2,0,25.6,10.7,1.111205,1.9,0.788795
795,2004,12,3,0,26.4,6.1,1.105247,1.8,0.694753
796,2004,12,4,0,36.2,12.5,1.10027,1.8,0.69973
797,2004,12,5,0,36.1,15.3,1.096088,1.8,0.703912
798,2004,12,6,0,36.1,13.6,1.092559,1.7,0.607441
799,2004,12,7,0,35.3,18.3,1.089571,1.7,0.610429
800,2004,12,8,0,36.6,25.4,1.087029,1.6,0.512971
801,2004,12,9,0,45.1,28.4,1.084849,1.6,0.515151
802,2004,12,10,0,52.6,32.4,1.082956,1.6,0.517044
803,2004,12,11,0,54.5,34,1.081305,1.5,0.418695
804,2004,12,12,0,61.3,37.6,1.08572,1.6,0.51428
805,2004,12,13,0,59,32,1.083312,1.5,0.416688
806,2004,12,14,0,51.8,30.5,1.080105,1.6,0.519895
807,2004,12,15,0,52.4,27.1,1.078796,1.6,0.521204
808,2004,12,16,0,38.8,23,1.077597,1.6,0.522403
809,2004,12,17,0,37.9,19.7,1.076487,1.6,0.523513
810,2004,12,18,0,46.5,22.1,1.075446,1.6,0.524554
811,2004,12,19,0,46.1,25.5,1.074461,1.6,0.525539
812,2004,12,20,0,49.3,26.5,1.073522,1.6,0.526478
813,2004,12,21,0,47.1,19.4,1.072625,1.6,0.527375
814,2004,12,22,0,36.4,12.2,1.071761,1.5,0.428239
815,2004,12,23,0.02,30.5,10,1.070926,1.5,0.429074
816,2004,12,24,0,25,7.8,1.070117,1.5,0.429883
817,2004,12,25,0,37.5,11.9,1.069323,1.5,0.430677
818,2004,12,26,0,48.3,22.4,1.068548,1.5,0.431452
819,2004,12,27,0,45.5,29.7,1.067749,1.5,0.432251
820,2004,12,28,0.01,37.3,26.3,1.066978,1.5,0.433022
821,2004,12,29,0.59,36.5,27.2,1.068004,1.6,0.531996
822,2004,12,30,0.33,34.9,27.5,1.067091,1.5,0.432909
823,2004,12,31,0.02,34.6,29.3,1.070005,1.5,0.429995
824,2005,1,1,0.24,35.2,20.8,1.065266,1.4,0.334734
825,2005,1,2,0,31.7,16.8,1.064306,1.4,0.335694
826,2005,1,3,0.12,30.8,20.9,1.063453,1.4,0.336547
827,2005,1,4,0.65,32.6,24.4,1.062624,1.4,0.337376
828,2005,1,5,0.12,29.3,17,1.061815,1.4,0.338185
829,2005,1,6,0,32.9,11.5,1.061022,1.4,0.338978
830,2005,1,7,0,27.6,7.1,1.06024,1.6,0.53976
831,2005,1,8,0.11,33.5,10.8,1.059473,1.6,0.540527
832,2005,1,9,0.26,38.4,31.5,1.133381,1.6,0.466619
833,2005,1,10,0.32,42.4,35,1.569022,1.8,0.230978
834,2005,1,11,0.27,43,33.3,1.785494,1.7,-0.085494
835,2005,1,12,0.15,38.3,22.4,1.553314,1.7,0.146686
